employeeId,name_feedback,total_feedback_count,average_rating,name_engagement,department,total_quizzes_taken,total_score,average_score,total_time_spent,engagement_score
162,Bruce Brewer,6,1.55,Bruce Brewer,DATA ENGINEERING,5,61,49.83,439,44.403
108,Crystal Gordon,2,2.93,Crystal Gordon,DATA ENGINEERING,10,412,19.65,499,64.14500000000001
153,Anthony Blair,3,4.1,Anthony Blair,DATA SCIENCE,2,409,23.72,280,50.732
218,Barbara Mcdonald,4,2.66,Barbara Mcdonald,DATA SCIENCE,5,230,99.43,435,56.483000000000004
19,Mark Adams,9,4.36,Mark Adams,DATA ENGINEERING,7,204,14.98,138,61.85799999999999
51,David Adkins,3,4.26,David Adkins,DATA ENGINEERING,6,403,7.28,229,56.467999999999996
95,Kimberly Mccarty,10,2.86,Kimberly Mccarty,DATA SCIENCE,8,492,25.36,158,72.816
123,Pamela Cardenas,7,1.32,Pamela Cardenas,DATA ENGINEERING,3,239,68.21,110,43.861000000000004
77,Michael Farley,1,4.38,Michael Farley,DATA SCIENCE,6,303,99.39,89,55.359
168,Karen Barrera,2,3.55,Karen Barrera,DATA ENGINEERING,8,86,49.39,288,48.339
16,Allison Carter,7,4.62,Allison Carter,FULL STACK,4,305,50.28,97,59.648
183,Andrew Cox,10,3.92,Andrew Cox,DATA SCIENCE,9,64,60.26,87,64.006
34,Karen Gray,4,2.52,Karen Gray,DATA SCIENCE,5,163,91.53,406,51.873000000000005
203,Lauren Tanner,5,1.15,Lauren Tanner,DATA ENGINEERING,10,294,60.05,222,56.80499999999999
68,Dawn Robinson DVM,5,4.1,Dawn Robinson DVM,DATA ENGINEERING,4,334,44.44,316,58.524
219,Monica Roach,3,4.32,Monica Roach,DATA ENGINEERING,2,245,87.76,117,48.196
140,Bryan Young,3,1.65,Bryan Young,DATA SCIENCE,2,219,83.53,276,39.233000000000004
153,Anthony Blair,7,1.06,Anthony Blair,DATA SCIENCE,7,475,0.92,458,60.492000000000004
110,Nathaniel Johnson,6,1.85,Nathaniel Johnson,DATA ENGINEERING,2,379,57.31,363,51.551
93,Reginald Turner,5,4.02,Reginald Turner,DATA ENGINEERING,5,242,83.79,296,60.059
163,Joel Middleton,10,2.63,Joel Middleton,DATA ENGINEERING,8,75,64.08,271,61.348
73,Nancy Vega,2,3.68,Nancy Vega,DATA SCIENCE,10,46,8.53,181,45.033
139,Stacey Rogers,5,3.23,Stacey Rogers,FULL STACK,10,259,5.62,358,61.001999999999995
196,Lauren Hunt,1,1.87,Lauren Hunt,DATA ENGINEERING,10,479,82.41,311,63.101
62,Joshua Wang,6,4.13,Joshua Wang,DATA ENGINEERING,5,160,32.34,233,52.81399999999999
26,John Reyes,10,2.07,John Reyes,FULL STACK,7,318,94.03,160,67.60300000000001
138,Carolyn Branch,9,4.98,Carolyn Branch,FULL STACK,10,455,4.7,491,86.41
169,Adrian Brown,4,3.92,Adrian Brown,DATA SCIENCE,6,408,64.52,282,64.092
226,Sandra Martin,9,2.99,Sandra Martin,DATA SCIENCE,6,410,0.97,163,61.717
61,Stephanie Mcmahon,4,4.92,Stephanie Mcmahon,DATA ENGINEERING,4,291,48.71,302,58.231
106,Gina Ramos,1,1.32,Gina Ramos,DATA ENGINEERING,7,240,62.37,347,44.057
164,David Archer,9,1.91,David Archer,DATA SCIENCE,9,487,77.25,440,79.645
81,Amy Warner,6,4.84,Amy Warner,FULL STACK,8,311,83.66,99,70.146
186,Donna Holmes,8,1.93,Donna Holmes,FULL STACK,5,5,87.16,68,43.996
138,Carolyn Branch,10,3.63,Carolyn Branch,FULL STACK,1,298,9.31,136,52.090999999999994
127,Samantha Lopez,6,1.7,Samantha Lopez,FULL STACK,5,353,55.7,386,56.209999999999994
31,Nathan Hunt,2,3.37,Nathan Hunt,FULL STACK,3,33,83.18,141,35.938
146,Ashley Scott,5,3.76,Ashley Scott,DATA SCIENCE,4,161,86.63,434,56.823
240,Joseph Garrett,1,2.2,Joseph Garrett,DATA SCIENCE,6,323,40.52,150,42.772
146,Ashley Scott,10,1.49,Ashley Scott,DATA SCIENCE,8,141,97.5,473,66.81
102,Lauren Holland,6,2.83,Lauren Holland,FULL STACK,7,339,77.09,192,62.429
198,Eric Singh,3,1.81,Eric Singh,DATA ENGINEERING,6,323,56.85,51,44.86500000000001
6,David Walker,3,1.1,David Walker,FULL STACK,8,79,6.44,379,37.784
135,Justin Wolfe,2,2.6,Justin Wolfe,FULL STACK,2,35,61.7,78,27.529999999999998
41,Megan Horton,2,4.04,Megan Horton,DATA SCIENCE,5,330,33.69,333,53.388999999999996
80,Jose Patterson,3,4.77,Jose Patterson,DATA SCIENCE,8,131,64.35,380,60.355000000000004
151,Marissa Morrison,7,1.78,Marissa Morrison,DATA ENGINEERING,10,289,51.71,131,60.47099999999999
176,Brett Gentry,5,3.63,Brett Gentry,DATA ENGINEERING,10,154,41.04,348,61.74399999999999
225,Melissa Galvan,2,4.63,Melissa Galvan,DATA SCIENCE,7,214,42.98,138,52.138
72,Thomas Johnson,5,2.61,Thomas Johnson,DATA SCIENCE,9,279,58.05,365,62.70499999999999
35,Kathleen Richardson,5,2.27,Kathleen Richardson,DATA SCIENCE,2,128,65.87,202,38.827
205,Carla Flores,10,2.59,Carla Flores,FULL STACK,5,138,2.75,245,51.055
140,Bryan Young,8,1.63,Bryan Young,DATA SCIENCE,2,11,15.97,160,31.757
111,Denise Wyatt,7,1.44,Denise Wyatt,FULL STACK,7,394,45.21,244,58.921
135,Justin Wolfe,7,1.55,Justin Wolfe,FULL STACK,1,210,65.99,269,42.579
20,Mark Johnson,4,2.53,Mark Johnson,FULL STACK,6,269,58.37,363,53.977
186,Donna Holmes,2,2.5,Donna Holmes,FULL STACK,9,245,14.87,328,49.847
208,Cameron Cardenas,4,3.62,Cameron Cardenas,DATA ENGINEERING,9,163,43.21,158,54.48100000000001
68,Dawn Robinson DVM,9,2.53,Dawn Robinson DVM,DATA ENGINEERING,1,491,34.04,232,57.804
236,Amy Williamson,5,1.92,Amy Williamson,FULL STACK,5,381,8.51,48,44.731
136,Phillip Rivera,6,2.78,Phillip Rivera,DATA SCIENCE,8,352,91.22,68,63.681999999999995
75,John Fletcher,5,4.3,John Fletcher,DATA SCIENCE,9,49,28.88,453,59.108000000000004
89,Jeffery Cervantes,8,1.84,Jeffery Cervantes,DATA SCIENCE,3,282,50.18,232,50.298
183,Andrew Cox,4,1.73,Andrew Cox,DATA SCIENCE,6,321,50.09,396,52.68900000000001
188,Jeffery Vaughan,6,1.76,Jeffery Vaughan,DATA SCIENCE,1,213,19.66,500,41.525999999999996
162,Bruce Brewer,9,2.49,Bruce Brewer,DATA ENGINEERING,6,239,27.42,183,55.922
114,Stacey Weeks,9,1.4,Stacey Weeks,DATA SCIENCE,1,393,23.05,483,53.285
64,Steven Stewart,1,2.91,Steven Stewart,FULL STACK,9,380,40.24,327,57.404
111,Denise Wyatt,2,2.79,Denise Wyatt,FULL STACK,6,208,81.62,478,53.202
126,Candace Bennett,10,3.86,Candace Bennett,DATA ENGINEERING,7,66,18.34,411,62.134
93,Reginald Turner,6,1.33,Reginald Turner,DATA ENGINEERING,4,403,86.63,62,51.342999999999996
141,Daniel Frazier,5,2.16,Daniel Frazier,DATA ENGINEERING,2,363,45.26,87,43.425999999999995
38,Kimberly Wilson,7,4.67,Kimberly Wilson,DATA ENGINEERING,7,141,81.26,202,64.486
130,Michael Ortega,9,3.18,Michael Ortega,DATA ENGINEERING,10,218,82.26,209,71.846
121,Jonathan Mason,8,3.79,Jonathan Mason,DATA ENGINEERING,10,424,48.5,466,82.28999999999999
124,Michelle Baxter,5,2.68,Michelle Baxter,DATA SCIENCE,4,26,69.41,228,41.260999999999996
64,Steven Stewart,5,1.69,Steven Stewart,FULL STACK,9,243,39.7,298,54.41
63,Jeffrey Barr,1,2.9,Jeffrey Barr,DATA SCIENCE,4,401,9.9,87,40.370000000000005
236,Amy Williamson,4,1.93,Amy Williamson,FULL STACK,1,42,13.37,31,21.357
155,Rose Taylor,2,2.38,Rose Taylor,FULL STACK,8,59,9.56,37,33.576
5,Kylie Phillips,7,1.78,Kylie Phillips,DATA SCIENCE,6,361,3.36,428,56.455999999999996
236,Amy Williamson,4,2.62,Amy Williamson,FULL STACK,8,455,4.58,380,60.73800000000001
139,Stacey Rogers,7,2.28,Stacey Rogers,FULL STACK,7,407,41.72,64,58.85199999999999
168,Karen Barrera,6,4.16,Karen Barrera,DATA ENGINEERING,2,476,17.26,306,59.525999999999996
206,Riley Williams,9,2.19,Riley Williams,DATA SCIENCE,10,222,41.29,325,66.269
101,Jordan Williams,6,4.81,Jordan Williams,DATA ENGINEERING,8,288,50.52,151,66.832
165,Gabrielle Bright,5,1.36,Gabrielle Bright,DATA SCIENCE,2,408,20.9,72,39.290000000000006
61,Stephanie Mcmahon,6,2.59,Stephanie Mcmahon,DATA ENGINEERING,4,120,90.92,494,54.13199999999999
136,Phillip Rivera,2,1.17,Phillip Rivera,DATA SCIENCE,8,407,12.04,50,43.163999999999994
82,Lisa Forbes,5,3.72,Lisa Forbes,FULL STACK,2,426,67.75,444,61.575
135,Justin Wolfe,1,2.53,Justin Wolfe,FULL STACK,5,439,23.73,251,47.07299999999999
212,Linda Ayers,3,3.41,Linda Ayers,FULL STACK,5,393,46.06,113,52.226
228,Kurt Walters,4,1.82,Kurt Walters,FULL STACK,9,500,83.13,96,63.513000000000005
193,Taylor Marsh,7,3.64,Taylor Marsh,FULL STACK,5,160,54.99,383,58.119
114,Stacey Weeks,1,2.76,Stacey Weeks,DATA SCIENCE,9,33,14.19,76,35.299
235,Kenneth Anderson,6,1.8,Kenneth Anderson,DATA SCIENCE,2,308,66.6,273,47.63999999999999
107,Rachel Gutierrez,10,3.97,Rachel Gutierrez,DATA ENGINEERING,3,452,47.12,302,70.71200000000002
163,Joel Middleton,5,3.12,Joel Middleton,DATA ENGINEERING,10,378,90.3,268,71.99000000000001
201,Steven Harris,3,3.14,Steven Harris,FULL STACK,9,363,60.46,222,61.565999999999995
56,Christopher Ryan,3,4.77,Christopher Ryan,DATA SCIENCE,7,134,36.88,109,50.308
162,Bruce Brewer,8,1.31,Bruce Brewer,DATA ENGINEERING,1,486,21.68,75,46.348
25,Caroline Smith,4,2.78,Caroline Smith,DATA ENGINEERING,8,185,76.2,267,55.47999999999999
22,Robert Scott,10,4.63,Robert Scott,FULL STACK,10,144,40.98,446,77.298
102,Lauren Holland,8,1.45,Lauren Holland,FULL STACK,5,407,38.21,126,54.421
174,Jessica Payne,1,2.09,Jessica Payne,FULL STACK,6,455,60.52,182,50.252
59,Justin Johnson,10,2.6,Justin Johnson,FULL STACK,8,83,21.42,187,55.602000000000004
218,Barbara Mcdonald,5,4.91,Barbara Mcdonald,DATA SCIENCE,7,7,99.61,115,56.181
165,Gabrielle Bright,7,1.48,Gabrielle Bright,DATA SCIENCE,1,315,91.76,165,46.996
114,Stacey Weeks,2,1.59,Stacey Weeks,DATA SCIENCE,1,195,62.4,114,28.68
42,Luis Miles,10,2.58,Luis Miles,DATA ENGINEERING,10,23,83.99,335,66.339
220,Connie Small,8,1.17,Connie Small,DATA SCIENCE,1,382,74.67,392,53.266999999999996
78,David Mathews,10,1.24,David Mathews,DATA SCIENCE,5,79,84.93,186,50.333000000000006
95,Kimberly Mccarty,7,2.92,Kimberly Mccarty,DATA SCIENCE,9,220,97.78,479,71.83800000000001
215,Matthew Jimenez,2,1.3,Matthew Jimenez,FULL STACK,5,399,17.89,369,44.329
48,Sara Jenkins,1,2.93,Sara Jenkins,DATA ENGINEERING,7,85,36.12,316,41.05200000000001
148,Andre Francis,8,2.38,Andre Francis,FULL STACK,9,99,45.65,243,56.904999999999994
7,Joshua Cobb,8,3.24,Joshua Cobb,DATA ENGINEERING,1,297,12.07,86,45.767
94,Kevin Williams,6,3.57,Kevin Williams,FULL STACK,8,379,82.25,134,68.345
31,Nathan Hunt,8,1.24,Nathan Hunt,FULL STACK,1,339,30.38,214,43.83800000000001
176,Brett Gentry,9,4.28,Brett Gentry,DATA ENGINEERING,6,431,10.57,165,68.717
178,Sabrina Wilson,2,4.66,Sabrina Wilson,FULL STACK,9,309,43.18,97,59.257999999999996
189,Anna Nguyen,3,4.47,Anna Nguyen,DATA SCIENCE,2,45,79.64,138,40.403999999999996
56,Christopher Ryan,9,4.22,Christopher Ryan,DATA SCIENCE,3,338,93.02,229,68.282
175,Daniel Clark,9,3.99,Daniel Clark,DATA ENGINEERING,5,270,9.0,495,65.56
79,Timothy Williams,2,2.67,Timothy Williams,FULL STACK,7,272,13.56,135,43.61600000000001
14,Debbie Hickman,6,3.23,Debbie Hickman,DATA SCIENCE,9,135,63.39,347,61.599
184,Alexa Gardner,5,4.08,Alexa Gardner,DATA ENGINEERING,10,36,51.03,365,60.163
64,Steven Stewart,2,3.81,Steven Stewart,FULL STACK,6,295,17.23,85,46.463
168,Karen Barrera,2,2.47,Karen Barrera,DATA ENGINEERING,6,361,89.72,141,52.112
204,Lauren Henderson,5,1.54,Lauren Henderson,DATA SCIENCE,1,400,54.08,414,47.848
168,Karen Barrera,2,2.44,Karen Barrera,DATA ENGINEERING,8,377,53.58,195,54.09799999999999
197,Antonio Johnson,7,3.11,Antonio Johnson,DATA ENGINEERING,9,12,10.37,240,50.75699999999999
70,Michael Schwartz,10,3.9,Michael Schwartz,FULL STACK,9,346,84.61,164,79.181
177,Heather Taylor,5,1.01,Heather Taylor,FULL STACK,10,474,76.88,386,68.408
6,David Walker,8,3.91,David Walker,FULL STACK,2,302,88.6,266,61.9
15,Elizabeth Ayala,7,4.22,Elizabeth Ayala,DATA SCIENCE,7,148,15.86,426,60.90599999999999
52,Melissa Skinner,7,3.03,Melissa Skinner,DATA SCIENCE,2,243,67.73,40,47.413
169,Adrian Brown,4,4.28,Adrian Brown,DATA SCIENCE,10,476,25.72,406,74.852
152,Mr. Joseph Ross,1,3.73,Mr. Joseph Ross,DATA SCIENCE,1,385,48.73,31,39.812999999999995
19,Mark Adams,4,1.59,Mark Adams,DATA ENGINEERING,2,172,42.17,233,34.117000000000004
62,Joshua Wang,5,3.27,Joshua Wang,DATA ENGINEERING,6,277,5.22,328,53.242
106,Gina Ramos,10,2.69,Gina Ramos,DATA ENGINEERING,1,266,18.58,310,51.458000000000006
65,Lisa Simpson DDS,2,3.07,Lisa Simpson DDS,DATA SCIENCE,5,371,46.78,460,54.998000000000005
29,James Wells,2,3.48,James Wells,DATA SCIENCE,3,67,81.55,441,43.574999999999996
185,Damon Bradley,3,4.81,Damon Bradley,DATA SCIENCE,2,127,72.15,380,49.135
92,Thomas Cabrera,3,2.61,Thomas Cabrera,DATA SCIENCE,7,340,87.78,499,62.798
6,David Walker,8,4.07,David Walker,FULL STACK,2,29,30.67,393,48.367
187,Jeffery Burch,6,2.96,Jeffery Burch,DATA SCIENCE,5,279,64.64,233,56.123999999999995
197,Antonio Johnson,7,4.21,Antonio Johnson,DATA ENGINEERING,2,500,37.09,91,60.36900000000001
38,Kimberly Wilson,7,1.95,Kimberly Wilson,DATA ENGINEERING,2,279,81.3,174,48.57
221,Matthew Bradford,8,1.08,Matthew Bradford,DATA ENGINEERING,6,97,94.62,398,53.62200000000001
58,Sierra Morrison,1,2.9,Sierra Morrison,DATA SCIENCE,2,283,99.48,150,41.868
22,Robert Scott,2,1.01,Robert Scott,FULL STACK,9,280,79.1,352,52.19
94,Kevin Williams,4,3.69,Kevin Williams,FULL STACK,7,304,92.9,433,66.87
221,Matthew Bradford,8,4.58,Matthew Bradford,DATA ENGINEERING,6,98,7.37,280,56.577000000000005
33,Robert Lowery,1,3.54,Robert Lowery,DATA SCIENCE,9,356,83.47,399,64.72699999999999
142,Todd Aguilar,7,1.66,Todd Aguilar,DATA SCIENCE,6,184,43.64,429,52.943999999999996
202,Nicholas Bennett,5,3.5,Nicholas Bennett,FULL STACK,1,311,50.18,342,50.298
8,Caitlin Howard,10,3.13,Caitlin Howard,DATA SCIENCE,1,66,80.2,137,47.919999999999995
71,Michael Lee,8,4.48,Michael Lee,FULL STACK,4,202,54.48,216,59.768
120,Heather Burton,2,1.74,Heather Burton,DATA ENGINEERING,9,383,78.31,387,59.851000000000006
201,Steven Harris,6,4.88,Steven Harris,FULL STACK,1,200,59.23,37,48.183
218,Barbara Mcdonald,5,2.72,Barbara Mcdonald,DATA SCIENCE,6,387,47.34,466,62.414
106,Gina Ramos,2,1.69,Gina Ramos,DATA ENGINEERING,3,429,4.6,83,36.040000000000006
121,Jonathan Mason,2,2.65,Jonathan Mason,DATA ENGINEERING,4,278,41.68,241,42.708
181,Sandy Clark,1,4.04,Sandy Clark,FULL STACK,10,461,9.31,35,58.230999999999995
239,Heather Johnson,5,4.08,Heather Johnson,DATA SCIENCE,6,101,41.13,439,55.253
76,Jennifer Morales,10,3.39,Jennifer Morales,FULL STACK,4,346,60.87,485,71.18700000000001
110,Nathaniel Johnson,6,1.04,Nathaniel Johnson,DATA ENGINEERING,1,319,19.74,83,34.554
155,Rose Taylor,7,2.6,Rose Taylor,FULL STACK,2,454,49.96,427,60.096000000000004
65,Lisa Simpson DDS,7,4.75,Lisa Simpson DDS,DATA SCIENCE,6,96,98.8,192,62.56
198,Eric Singh,3,2.32,Eric Singh,DATA ENGINEERING,9,161,23.11,166,45.351
149,Jon Orr,6,3.49,Jon Orr,DATA ENGINEERING,3,139,81.74,338,52.454
41,Megan Horton,5,1.75,Megan Horton,DATA SCIENCE,2,25,34.88,395,33.388
132,Vicki Nichols,5,4.03,Vicki Nichols,FULL STACK,4,251,93.3,81,55.11
21,Dominic Dickson,10,4.66,Dominic Dickson,FULL STACK,8,191,7.54,342,69.874
71,Michael Lee,3,2.29,Michael Lee,FULL STACK,3,249,79.29,250,44.049
143,Debra Jackson,9,1.17,Debra Jackson,DATA SCIENCE,6,85,54.55,163,46.794999999999995
199,Tina Thompson,10,3.87,Tina Thompson,DATA SCIENCE,10,104,25.09,411,70.369
209,Daniel Lozano,10,1.11,Daniel Lozano,FULL STACK,6,462,9.1,172,59.269999999999996
135,Justin Wolfe,8,1.74,Justin Wolfe,FULL STACK,7,124,78.69,95,51.689
224,Adam Reynolds,10,3.6,Adam Reynolds,FULL STACK,7,365,54.87,152,71.527
175,Daniel Clark,5,1.42,Daniel Clark,DATA ENGINEERING,8,458,53.37,125,57.837
71,Michael Lee,7,1.45,Michael Lee,FULL STACK,8,396,74.85,261,64.345
100,Olivia King,4,4.03,Olivia King,DATA SCIENCE,1,0,33.35,46,30.375
134,Melissa Nunez,4,1.05,Melissa Nunez,DATA SCIENCE,6,17,48.7,400,37.75
167,Heidi Joyce,7,4.17,Heidi Joyce,DATA ENGINEERING,10,199,53.54,141,66.814
134,Melissa Nunez,7,4.77,Melissa Nunez,DATA SCIENCE,5,440,93.83,269,75.443
37,Jessica Christian DDS,7,2.4,Jessica Christian DDS,DATA SCIENCE,5,26,56.31,449,49.251000000000005
229,Patrick Kelly,9,1.3,Patrick Kelly,FULL STACK,8,347,91.53,228,66.79299999999999
107,Rachel Gutierrez,6,2.34,Rachel Gutierrez,DATA ENGINEERING,5,105,63.98,442,50.798
196,Lauren Hunt,2,1.01,Lauren Hunt,DATA ENGINEERING,5,119,68.59,459,38.839
74,Katie Reynolds,2,1.31,Katie Reynolds,FULL STACK,10,416,26.76,322,54.996
237,Craig Kim,3,1.43,Craig Kim,DATA ENGINEERING,9,179,55.84,100,44.464
83,Amy Duffy,6,4.89,Amy Duffy,DATA SCIENCE,7,487,90.62,217,78.44200000000001
161,Christine Thompson,3,4.66,Christine Thompson,DATA ENGINEERING,9,54,11.01,396,53.821
133,Jo Howell,3,3.78,Jo Howell,DATA ENGINEERING,6,449,85.67,197,63.587
2,Wendy Keith,9,4.02,Wendy Keith,FULL STACK,10,472,87.24,264,86.964
65,Lisa Simpson DDS,8,2.1,Lisa Simpson DDS,DATA SCIENCE,8,88,35.84,338,54.264
236,Amy Williamson,10,2.27,Amy Williamson,FULL STACK,2,145,93.77,200,52.25699999999999
28,Tina Ray,10,2.47,Tina Ray,FULL STACK,2,475,86.07,388,69.247
194,Julie Riley,6,3.86,Julie Riley,DATA ENGINEERING,1,210,73.78,297,51.158
38,Kimberly Wilson,10,1.6,Kimberly Wilson,DATA ENGINEERING,2,423,40.88,171,54.827999999999996
125,Maureen Turner,10,2.1,Maureen Turner,DATA SCIENCE,8,34,79.25,262,58.925
232,Chase Lynch,2,1.9,Chase Lynch,FULL STACK,7,250,76.0,312,49.440000000000005
55,Christopher Herrera,2,3.9,Christopher Herrera,DATA ENGINEERING,2,270,34.92,401,45.912000000000006
34,Karen Gray,3,4.79,Karen Gray,DATA SCIENCE,6,213,31.29,441,57.62899999999999
126,Candace Bennett,7,3.25,Candace Bennett,DATA ENGINEERING,2,60,86.3,109,44.21
222,Robin Young,1,4.95,Robin Young,DATA SCIENCE,1,312,19.56,160,41.43600000000001
4,Holly Carter,9,4.31,Holly Carter,FULL STACK,8,20,90.29,172,64.50899999999999
204,Lauren Henderson,9,1.5,Lauren Henderson,DATA SCIENCE,1,220,85.37,36,44.056999999999995
31,Nathan Hunt,6,3.48,Nathan Hunt,FULL STACK,5,84,58.21,444,53.981
53,Daniel Levine,8,2.18,Daniel Levine,FULL STACK,2,437,19.0,317,54.44
176,Brett Gentry,1,3.34,Brett Gentry,DATA ENGINEERING,3,52,57.4,131,31.799999999999997
176,Brett Gentry,10,2.47,Brett Gentry,DATA ENGINEERING,8,100,71.5,329,63.61
228,Kurt Walters,1,1.13,Kurt Walters,FULL STACK,10,337,80.58,162,51.298
171,Leslie Porter,5,3.21,Leslie Porter,DATA ENGINEERING,5,87,19.22,154,41.321999999999996
60,Bernard Hughes,9,3.01,Bernard Hughes,FULL STACK,2,236,83.78,213,56.117999999999995
193,Taylor Marsh,5,2.2,Taylor Marsh,FULL STACK,10,42,36.03,379,51.663
49,Jennifer Miller,9,2.75,Jennifer Miller,FULL STACK,6,203,67.6,339,62.660000000000004
170,Brandy Powell,9,1.91,Brandy Powell,DATA ENGINEERING,5,414,53.79,366,64.899
40,David Knight,9,1.16,David Knight,DATA SCIENCE,5,401,43.67,341,59.867
141,Daniel Frazier,2,4.06,Daniel Frazier,DATA ENGINEERING,2,15,99.43,213,39.043
237,Craig Kim,2,4.22,Craig Kim,DATA ENGINEERING,7,114,94.66,222,53.346
144,Ronnie Smith,3,2.5,Ronnie Smith,FULL STACK,9,319,23.43,142,51.943
222,Robin Young,1,2.68,Robin Young,DATA SCIENCE,5,156,97.4,154,41.78
149,Jon Orr,3,2.61,Jon Orr,DATA ENGINEERING,8,220,33.27,398,52.526999999999994
178,Sabrina Wilson,4,1.87,Sabrina Wilson,FULL STACK,7,49,61.33,211,41.793
105,Antonio Jones,2,1.4,Antonio Jones,DATA SCIENCE,9,126,6.12,449,42.232
18,Jeffrey Blair,2,4.91,Jeffrey Blair,DATA SCIENCE,1,381,84.24,61,50.524
236,Amy Williamson,6,2.31,Amy Williamson,FULL STACK,9,185,37.67,346,57.327000000000005
195,Michael Carr,6,4.76,Michael Carr,DATA ENGINEERING,2,307,31.66,129,53.065999999999995
89,Jeffery Cervantes,5,1.71,Jeffery Cervantes,DATA SCIENCE,3,497,2.44,272,48.403999999999996
221,Matthew Bradford,2,1.99,Matthew Bradford,DATA ENGINEERING,2,486,53.35,305,46.835
18,Jeffrey Blair,1,3.99,Jeffrey Blair,DATA SCIENCE,3,9,72.34,252,36.594
194,Julie Riley,7,4.77,Julie Riley,DATA ENGINEERING,4,61,22.9,381,53.42999999999999
154,Steven Blankenship,2,1.27,Steven Blankenship,DATA SCIENCE,9,488,57.22,415,60.62199999999999
133,Jo Howell,2,3.97,Jo Howell,DATA ENGINEERING,4,277,74.11,277,51.91100000000001
85,Patricia Nelson,4,2.66,Patricia Nelson,FULL STACK,6,331,15.99,284,51.159
158,Tyler Freeman,7,1.99,Tyler Freeman,DATA SCIENCE,1,89,69.77,111,36.717
210,Jacob Phillips,2,3.47,Jacob Phillips,DATA SCIENCE,8,377,99.48,246,63.828
200,Eugene Benson,10,4.97,Eugene Benson,DATA ENGINEERING,10,79,41.31,467,76.511
26,John Reyes,10,2.41,John Reyes,FULL STACK,9,392,0.05,199,67.305
15,Elizabeth Ayala,9,3.23,Elizabeth Ayala,DATA SCIENCE,10,291,76.86,142,73.08600000000001
127,Samantha Lopez,10,1.77,Samantha Lopez,FULL STACK,3,83,42.19,388,48.379
7,Joshua Cobb,1,4.16,Joshua Cobb,DATA ENGINEERING,1,83,62.73,256,35.353
236,Amy Williamson,7,2.37,Amy Williamson,FULL STACK,6,57,82.25,368,53.345000000000006
49,Jennifer Miller,4,3.3,Jennifer Miller,FULL STACK,8,177,83.85,37,53.405
193,Taylor Marsh,7,4.8,Taylor Marsh,FULL STACK,3,229,61.23,162,57.723
236,Amy Williamson,10,2.51,Amy Williamson,FULL STACK,4,411,77.2,183,65.86
144,Ronnie Smith,3,1.97,Ronnie Smith,FULL STACK,1,484,8.67,78,37.667
82,Lisa Forbes,7,3.33,Lisa Forbes,FULL STACK,10,193,52.44,417,68.624
237,Craig Kim,6,2.06,Craig Kim,DATA ENGINEERING,8,433,65.83,466,69.463
223,Edward Giles,3,3.75,Edward Giles,DATA SCIENCE,1,392,60.37,105,46.817
53,Daniel Levine,5,4.82,Daniel Levine,FULL STACK,10,322,20.07,152,67.20700000000001
206,Riley Williams,3,1.99,Riley Williams,DATA SCIENCE,1,261,18.37,256,33.357
65,Lisa Simpson DDS,9,2.06,Lisa Simpson DDS,DATA SCIENCE,4,236,52.27,60,50.107
25,Caroline Smith,3,1.86,Caroline Smith,DATA ENGINEERING,7,462,61.25,260,57.245000000000005
64,Steven Stewart,8,1.76,Steven Stewart,FULL STACK,9,498,35.5,60,65.71000000000001
66,James Mason,5,1.37,James Mason,DATA SCIENCE,10,83,25.99,382,49.039
134,Melissa Nunez,4,4.12,Melissa Nunez,DATA SCIENCE,3,351,24.77,264,52.276999999999994
14,Debbie Hickman,8,1.05,Debbie Hickman,DATA SCIENCE,7,262,14.27,185,49.80700000000001
194,Julie Riley,6,2.85,Julie Riley,DATA ENGINEERING,3,415,8.75,241,51.695
206,Riley Williams,6,1.07,Riley Williams,DATA SCIENCE,10,408,52.19,299,63.799
73,Nancy Vega,7,4.34,Nancy Vega,DATA SCIENCE,7,248,37.39,495,68.919
166,Frank Butler,4,4.65,Frank Butler,DATA SCIENCE,4,392,34.2,220,58.1
157,Richard Vazquez,2,3.8,Richard Vazquez,DATA SCIENCE,10,36,65.16,294,53.036
44,Dawn Martinez,2,3.88,Dawn Martinez,DATA ENGINEERING,5,17,26.84,399,40.864000000000004
16,Allison Carter,2,2.1,Allison Carter,FULL STACK,2,107,73.03,127,30.523
1,Stephen Escobar,4,3.75,Stephen Escobar,DATA SCIENCE,6,281,94.26,108,57.82600000000001
231,Heather Cruz,2,1.09,Heather Cruz,FULL STACK,7,339,58.57,121,44.197
39,David Mcconnell,9,3.93,David Mcconnell,DATA ENGINEERING,3,373,78.77,433,71.177
152,Mr. Joseph Ross,7,2.55,Mr. Joseph Ross,DATA SCIENCE,9,415,62.49,444,73.92899999999999
50,Fernando Morgan,1,4.91,Fernando Morgan,DATA ENGINEERING,9,385,36.93,440,67.533
14,Debbie Hickman,8,4.06,Debbie Hickman,DATA SCIENCE,1,86,26.43,279,45.90299999999999
209,Daniel Lozano,9,4.48,Daniel Lozano,FULL STACK,3,324,41.62,303,65.102
159,Barbara Perez,7,4.35,Barbara Perez,DATA SCIENCE,2,394,12.86,112,54.686
156,Ethan Haney,7,1.57,Ethan Haney,DATA SCIENCE,7,385,7.33,356,57.532999999999994
175,Daniel Clark,10,1.9,Daniel Clark,DATA ENGINEERING,8,201,75.83,374,66.703
